id,mean_emergence_mgdmm2y,sd_emergence,mean_emergence_kgdmm2y,sd_emergence_kg,obs_id,log_mean_emergence_mgdmm2y,log_mean_emergence_mgdmm2y_s,empirical_emergence,acsp,aisp,aisp_sd,mass_type,mass_units,eph_sp,ple_sp,tri_sp,chi_sp,other_sp,emerg,site_id,index,lon,lat,notes,stream_width_m,basin_size_km2,figure_table,ele_mean,r_mean,k_mean,bd_mean,cf_mean,ph05_mean,ph15_mean,lit_majority,min_mean,hybas_id,crop,forest_c,forest_o,nodata,shrub_grass,urban,water,tmp_dc_smx,pre_mm_syr,slp_dg_uav,ero_kh_uav,run_mm_syr,ppd_pk_uav,tmp_dc_syr,ele_mt_sav,dis_m3_pyr,for_pc_sse,crp_pc_sse,hft_ix_s93,hft_ix_u93,hft_ix_s09,hft_ix_u09,author,year,author_year,tmp_dc_syr10,pre_cm_syr1000,stream_temp,HYBAS_ID,aisp_mean,log_aisp_mean_s,log_aisp_sd,log_aisp_sd_s,aisp_sd_01,sd_estimate,emerge_1,sd_emergence_1,mean_emergence,acsp_1,stream_temp20,precip_s,log10_precip_s,ele_mt_sav_s,logdis_m3_pyr_s,for_pc_sse_s,crp_pc_sse_s,hft_ix_s93_s,hft_ix_u93_s,hft_ix_s09_s,hft_ix_u09_s,stream_temp_s
86,3709.1826355879307,2749.7865237261913,0.0037091826355879305,0.0027497865237261915,86,3.569278217980876,0.7048175558544245,no,26000,17561.232955169522,6906.021901097395,DM,mg_m2_y,NA,NA,NA,1500,NA,NA,Flossner_1976_Saale_Stoben,NA,11.697999999999999,51.076,"Saale River, Germany. Stoben station.",NA,NA,Table 9 and text above,207.6095951,373.0929615,0.031719374,1.380754437,20.58809498,66.57857143,66.87142857,12,NA,2120400180,71.96,10.96,11.11,0,0.56,5.4,0,175,553,34,608,125,125.4300003,85,205,36.72499847,0,58,205,189,186,180,Flossner (1976),1976,Flossner (1976),8.5,0.553,8.568412897062547,2120400180,17561.232955169522,0.7551063071477476,3.839227951295605,0.8744225235091326,0.1309687397400096,from posterior of brm_prop_insects_beta model,1.1860519558335014,0.0899392182627174,3127.3357101639717,0.11167265594800062,0.42842064485312736,-0.8805343608402459,-0.8831995280203999,-0.6978726498311444,1.0022149750384262,-1.292474508672022,1.9527199810399207,1.061378880855756,1.1050312969047336,0.8988128133873187,1.0596149606168763,-0.3246175576200647
87,9732.590217642579,7255.290764429251,0.00973259021764258,0.00725529076442925,87,3.988228438163921,1.3650378109561951,no,67340,46428.036914295415,17605.92234735641,DM,mg_m2_y,4010,NA,37730,16160,NA,NA,Flossner_1982_Ilm_Buchfart,NA,11.333,50.921,"Ilm River, Germany, Buchfart station. Averaged across 1977 and 1978 data.",NA,NA,Table 5,336.7876712,421.8032932,0.0315516,1.317281261,31.24765563,60.58914729,61.06976744,12,NA,2121123330,39.09,40.69,7.85,0,0.7,11.65,0,173,573,45,559,146,179.776001,82,244,4.545000076,0,58,251,206,249,199,Flossner (1982),1982,Flossner (1982),8.2,0.573,8.276578282178694,2121123330,46428.036914295415,1.517336984432638,4.245658782026167,1.534730561140668,0.33388620754697224,from posterior of brm_prop_insects_beta model,3.1121027992010113,0.2373039412300415,3127.3357101639717,0.2892321789053216,0.4138289141089347,-0.849824763430677,-0.825168890934025,-0.6468874067180633,-0.18030106377613248,-1.292474508672022,1.9527199810399207,1.5712006695095635,1.3151618421777802,1.6164270086589956,1.3037305045870775,-0.3757261834152008
88,2929.987743342816,2244.667098760452,0.002929987743342816,0.002244667098760452,88,3.466865803627244,0.543426662443266,no,19010,13284.236930131816,5150.794436954789,DM,mg_m2_y,1150,NA,9250,4280,NA,NA,Flossner_1982_Ilm_Tannroda,NA,11.245,50.861,"Ilm River, Germany, Tannroda station. Averaged across 1977 and 1978 data.",NA,NA,Table 5,371.2320205,426.0312224,0.032123118,1.318731321,34.28055573,59.51094891,60.27737226,12,NA,2121124580,40.4,46.19,7.16,0,0.73,5.48,0.05,166,611,55,375,168,121.5139999,76,377,3.09800005,26,38,213,176,188,167,Flossner (1982),1982,Flossner (1982),7.6,0.611,7.7131404405488215,2121124580,13284.236930131816,0.5362743881345937,3.7118742179687887,0.6675172215985397,0.09768185877902089,from posterior of brm_prop_insects_beta model,0.9368958164037949,0.07341791894775444,3127.3357101639717,0.08164989190659583,0.38565702202744107,-0.7914765283524959,-0.7202868491900158,-0.47301465456319725,-0.3953306907978337,-0.6314699527567929,1.0319696631826285,1.1500435397520703,0.944343232872404,0.9215942164118163,0.8925885357951598,-0.47440033767253903
89,4972.783395145639,2957.865097773544,0.004972783395145639,0.002957865097773544,89,3.6965995426141407,0.9054621990116528,no,NA,23219,1.4048099472574223,DM,mg_m2_y,884,183,2550,4920,4482,NA,Gaines_EtAl_1992_DouglasCreek,38,-120,47.61,Values as dry mass (not ash free). Chironomus (not Chironomidae),NA,530,NA,747.7447115,206.5705376,0.039198181,1.233332992,21,66.13076923,68.19230769,5,NA,7120346110,40.92,0,0.01,0,58.94,0.13,0,208,247,37,416,136,2.638999939,82,663,2.895999908,10,67,22,28,32,42,Gaines et al. (1992),1992,Gaines et al. (1992),8.2,0.247,8.276578282178694,7120346110,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,1.5901022007275665,0.09674499177479363,3127.3357101639717,NA,0.4138289141089347,-1.3503912012066517,-2.1996628264007896,-0.09912287173393623,-0.43303695438914475,-1.0382419871661646,2.367057624075702,-0.966825191397434,-0.8850285730341182,-0.8553552194990031,-0.713434779798269,-0.3757261834152008
90,3502.948729164589,2083.5754681701687,0.003502948729164589,0.0020835754681701687,90,3.544433780822159,0.6656654087768517,no,NA,16356,1.2689394814667223,DM,mg_m2_y,2554,NA,735,489,12570,NA,Gaines_EtAl_1992_RattlesnakeSprings,39,-119.72,46.46,NA,NA,350,NA,489.249053,228.7382495,0.03351713,1.307675749,19.19140625,72.12121212,73.52272727,2,NA,7120370720,6.6,0,0,0,93.4,0,0,212,219,66,807,35,0.303000003,100,447,0.435000002,84,4,20,57,23,59,Gaines et al. (1992),1992,Gaines et al. (1992),10,0.219,10.119801009965403,7120370720,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,1.120106395287164,0.06814898072329785,3127.3357101639717,NA,0.5059900504982702,-1.3933846375800483,-2.3961868445519365,-0.38150267974484664,-1.4587475318728338,0.8430786719771799,-0.5333058771747683,-0.9889913561215126,-0.5265705840389213,-0.9578715331092427,-0.49501560887756263,-0.052924925966583616
91,3031.3642480530807,1803.0861811212228,0.003031364248053081,0.0018030861811212228,91,3.481638124231371,0.5667062427080543,no,NA,14154,1.2278296052098951,DM,mg_m2_y,7077,NA,1300,1390,4387,NA,Gaines_EtAl_1992_SnivelySprings,40,-119.79,46.49,NA,NA,40,NA,429.9293269,215.8075497,0.033871209,1.294433624,18.67578125,73.06976744,74.37984496,2,NA,7120370720,3.44,0,0,0,96.56,0,0,212,219,66,807,35,0.303000003,100,447,0.435000002,84,4,20,57,23,59,Gaines et al. (1992),1992,Gaines et al. (1992),10,0.219,10.119801009965403,7120370720,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,0.9693120691203763,0.05897481865995904,3127.3357101639717,NA,0.5059900504982702,-1.3933846375800483,-2.3961868445519365,-0.38150267974484664,-1.4587475318728338,0.8430786719771799,-0.5333058771747683,-0.9889913561215126,-0.5265705840389213,-0.9578715331092427,-0.49501560887756263,-0.052924925966583616
92,3366.2448631759225,2485.745885858998,0.0033662448631759222,0.002485745885858998,92,3.5271457036951546,0.6384212682056326,no,22538,15441.536560146977,5822.112143709916,DM,mg_m2_y,NA,NA,NA,3234,2381,NA,Golovatyuk_2020_site1,NA,46.783333000000006,49.11666699999999,Saline river- Elton lake Russia,3.5-8.0,NA,NA,-10.80928309,161.7336162,0.032575824,1.312645555,22.55326758,75.59090909,76.375,9,NA,2120451170,0,0,0,0,93.53,0.01,6.46,243,298,1,42,3,2.786999941,79,0,0,0,2,76,72,73,74,Golovatyuk (2020),2020,Golovatyuk (2020),7.9,0.298,7.991429430265173,2120451170,15441.536560146977,0.6542558221282679,3.7650805664283395,0.7539589402981636,0.11041301359984491,from posterior of brm_prop_insects_beta model,1.076393830133262,0.08130305383523864,3127.3357101639717,0.09680301229830915,0.39957147151325867,-1.2720817278122507,-1.8930669934633146,-0.965872004656314,-2.750583969082778,-1.292474508672022,-0.6253809089604975,-0.36833874384731236,-0.34116127938623325,-0.3883364574968005,-0.3022928110063512,-0.42566394002491925
93,16814.42206133153,11797.984047719272,0.01681442206133153,0.011797984047719272,93,4.2256819445089295,1.739238866311688,no,116665,80235.62935992092,30451.360951413088,DM,mg_m2_y,NA,NA,NA,108154,8505,NA,Golovatyuk_2020_site2,NA,47.783333000000006,50.11666699999999,Saline river- Elton lake Russia,5.0-35.0,NA,NA,32.15446429,125.3958407,0.033798245,1.283332944,27.33333206,74.54609929,74.91489362,9,NA,2121132890,0.04,0,0,0,99.96,0,0,235,297,1,39,40,1.751000047,68,32,0.210999995,0,5,66,66,69,69,Golovatyuk (2020),2010,Golovatyuk (2020),6.8,0.297,7.005600587956387,2121132890,80235.62935992092,1.9462455522832134,4.483606707165307,1.9213127680679785,0.5774925744937146,from posterior of brm_prop_insects_beta model,5.376596444917619,0.3858850325915484,3127.3357101639717,0.5010880925451343,0.3502800293978193,-1.2736172076827292,-1.898557387303741,-0.924037959025068,-1.8110425725631147,-1.292474508672022,-0.48726836128190365,-0.4791695674677052,-0.4153250012473085,-0.4338992635457959,-0.36653374363008834,-0.5983108942584472
94,356.842267499481,212.2465543869124,3.5684226749948096e-4,2.122465543869124e-4,94,2.5524762903638147,-0.8975523575591619,no,2061,1666.2,1.023846670600383,DM,mg_m2_y,38.4,440.3,470.8,NA,716.7,NA,Griffith_EtAl_1994_FernowExperimentalForest_WS3,42,-79.67999999999999,39.05,No chironomids; mostly shredders,2,NA,NA,752.0815678,2706.76175,0.029525843,1.333333015,22.33333206,44.59649123,45.3245614,6,NA,7120561640,1.02,93.93,3.84,0,0.06,1.15,0,209,1239,105,1207,677,4.40899992,98,569,38.0340004,100,8,115,60,108,57,Griffith et al. (1994),1994,Griffith et al. (1994),9.8,1.239,9.904776090550095,7120561640,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,0.11410424098050258,0.00694209860140221,3127.3357101639717,0.008852205534954971,0.4952388045275048,0.17280483030797067,0.4344597638268558,-0.22201038077572133,1.0221008945769672,1.2498507063865516,-0.34915581360330983,0.06390146827221997,-0.4894887231083837,0.010338095431908946,-0.5207119819270575,-0.09058196725827546
95,266.28349516519785,158.3919363811817,2.662834951651978e-4,1.583919363811817e-4,95,2.4253442487490515,-1.0978987111422571,no,1557,1243.3,1.0176712544735707,DM,mg_m2_y,73.2,645.8,247.7,NA,276.6,NA,Griffith_EtAl_1994_FernowExperimentalForest_WS4,43,-79.67999999999999,39.05,NA,2,NA,NA,752.0815678,2706.76175,0.029525843,1.333333015,22.33333206,44.59649123,45.3245614,6,NA,7120561640,1.02,93.93,3.84,0,0.06,1.15,0,209,1239,105,1207,677,4.40899992,98,569,38.0340004,100,8,115,60,108,57,Griffith et al. (1994),1994,Griffith et al. (1994),9.8,1.239,9.904776090550095,7120561640,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,0.08514707720689063,0.005180637411058915,3127.3357101639717,0.0066874740504244985,0.4952388045275048,0.17280483030797067,0.4344597638268558,-0.22201038077572133,1.0221008945769672,1.2498507063865516,-0.34915581360330983,0.06390146827221997,-0.4894887231083837,0.010338095431908946,-0.5207119819270575,-0.09058196725827546
96,190.18444879138434,113.1305659143432,1.9018444879138435e-4,1.131305659143432e-4,96,2.27917500219021,-1.3282456416414177,no,3772,888,1.0124967522646,DM,mg_m2_y,79.2,260.1,83.5,NA,465.2,NA,Griffith_EtAl_1994_NorthForkHickmanSlideRun,44,-79.66,39.32,NA,2,NA,NA,595.5285088,2868.556762,0.030532482,1.353303432,22.15178517,48.09482759,48.3362069,6,1.250933278,7121078250,1.02,90.64,7.59,0,0.43,0.32,0,206,1261,108,1227,661,6.760000229,93,592,56.20500183,100,9,146,65,158,63,Griffith et al. (1994),1994,Griffith et al. (1994),9.3,1.261,9.377696152824678,7121078250,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,0.06081356989378433,0.0037002416631844726,3127.3357101639717,0.016201125316763782,0.46888480764123386,0.20658538745849658,0.4632081810156198,-0.19194216047826326,1.2438959556878744,1.2498507063865516,-0.3031182977104452,0.40747702149543796,-0.4276856215574877,0.5798731710443511,-0.44362286277857294,-0.18288880793943693
97,227.16376033518483,135.1132477031904,2.2716376033518485e-4,1.3511324770319042e-4,97,2.3563390491261607,-1.2066434457278326,no,1189,1060.6,1.0150792855146382,DM,mg_m2_y,60.7,906.8,90.7,NA,2.4,NA,Griffith_EtAl_1994_SouthForkRedRun,45,-79.513,39.053,NA,2.7,NA,NA,998.8459052,2398.642848,0.026732497,1.333333015,22.33333206,40.97413793,42.00862069,6,NA,7120563080,1.59,94.61,3.25,0,0.51,0.04,0,189,1313,115,1560,634,2.164000034,82,926,17.70700073,100,5,48,40,48,38,Griffith et al. (1994),1994,Griffith et al. (1994),8.2,1.313,8.276578282178694,7120563080,NA,NA,NA,NA,NA,from posterior of brm_mean_sd_fi model,0.07263811160307898,0.004419244828829437,3127.3357101639717,0.005106876458545105,0.4138289141089347,0.286430340723376,0.529212742283173,0.24470069079786672,0.5882825822594328,1.2498507063865516,-0.48726836128190365,-0.6786650499844125,-0.7367011293119677,-0.6731039953030216,-0.7648275258972587,-0.3757261834152008
98,1010.1218991639784,721.4077231152268,0.0010101218991639784,7.214077231152267e-4,98,3.0043737865943156,-0.18541075727357437,no,6666.666666666667,4763.733162166106,1683.1149914172427,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Grubaugh_EtAl_1997_BallCreek1_M1,46,-83.4,35.06,"table 7 has some taxonomic info in terms of relative contribution to production. But it only has the top 3 taxa. Columns only sum to ~85-95%. Hence, I did not try to estimate insect only production. Probably same site as used earlier in Huryn and Wallace (1987).",NA,NA,table 8,760.1498843,5257.492884,0.022305619,1.399999976,24,50.95412844,51.44954128,4,NA,7120656310,2,87.59,9.13,0,0.61,0.67,0,213,1763,124,1945,939,32.67399979,120,838,10.92099953,100,4,73,87,78,82,Grubaugh et al. (1997),1997,Grubaugh et al. (1997),12,1.763,12.374255626353508,7120656310,4763.733162166106,-0.267773325813566,3.2261137882467485,-0.12167368582415476,0.03191930932457734,from posterior of brm_prop_insects_beta model,0.3229975905308279,0.02359559409642778,3127.3357101639717,0.028634014345641185,0.6187127813176754,0.9773962824386785,1.0105767308471947,0.12965706531194024,0.3145077679721723,1.2498507063865516,-0.5333058771747683,-0.40158799093343023,-0.15575197473354518,-0.33138294993555634,-0.19950731880837175,0.3418948503199049
99,990.0449332122358,610.0746793692749,9.900449332122358e-4,6.10074679369275e-4,99,2.9956549055099684,-0.19915077128095385,no,6666.666666666667,4613.857381683474,704.1700882913054,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Grubaugh_EtAl_1997_BallCreek1_S1,47,-83.46000000000001,35.04,"table 7 has some taxonomic info in terms of relative contribution to production. But it only has the top 3 taxa. Columns only sum to ~85-95%. Hence, I did not try to estimate insect only production.",NA,NA,NA,1100.644676,4894.024365,0.019583299,1.399999976,24,48.61111111,49.28703704,4,NA,7121124440,0,99.64,0.27,0,0.03,0.06,0,210,1836,137,767,909,3.417000055,117,893,5.153999805,100,1,38,38,48,48,Grubaugh et al. (1997),1997,Grubaugh et al. (1997),11.7,1.836,12.026531547950034,7121124440,4613.857381683474,-0.2928363592714824,2.8476775731824313,-0.7365002581308278,0.01335418137198041,from posterior of brm_prop_insects_beta model,0.3165777597827277,0.019954145265792343,3127.3357101639717,0.028634014345641185,0.6013265773975017,1.0894863129836052,1.0768472905051294,0.2015593312406443,-0.1095389858527086,1.2498507063865516,-0.6714184248533621,-0.7894958736048053,-0.7614223699323261,-0.6731039953030216,-0.6363456606497844,0.2809983736968197
100,852.5532513416911,610.9281782675727,8.525532513416911e-4,6.109281782675726e-4,100,2.930721514986031,-0.3014787749220698,no,5555.555555555556,3965.5037689809647,1409.2571419248256,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Grubaugh_EtAl_1997_BallCreek2_M2,48,-83.4,35.05,"table 7 has some taxonomic info in terms of relative contribution to production. But it only has the top 3 taxa. Columns only sum to ~85-95%. Hence, I did not try to estimate insect only production.",NA,NA,NA,778.6417411,5266.861498,0.021981305,1.399999976,24,50.75675676,51.26126126,4,NA,7120656310,1.23,89.87,8.05,0,0.31,0.54,0,213,1763,124,1945,939,32.67399979,120,838,10.92099953,100,4,73,87,78,82,Grubaugh et al. (1997),1997,Grubaugh et al. (1997),12,1.763,12.374255626353508,7120656310,3965.5037689809647,-0.4115613799597333,3.1489902444435702,-0.2469724870305689,0.026725752465130984,from posterior of brm_prop_insects_beta model,0.2726132818331135,0.0199820612596481,3127.3357101639717,0.023861678621367653,0.6187127813176754,0.9773962824386785,1.0105767308471947,0.12965706531194024,0.3145077679721723,1.2498507063865516,-0.5333058771747683,-0.40158799093343023,-0.15575197473354518,-0.33138294993555634,-0.19950731880837175,0.3418948503199049
101,1464.4382379083238,887.300071946706,0.0014644382379083237,8.87300071946706e-4,101,3.1656710602093407,0.0687763084040719,no,8888.888888888889,6896.3101708196555,922.2004628736945,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Grubaugh_EtAl_1997_BallCreek2_S2,49,-83.45,35.04,"table 7 has some taxonomic info in terms of relative contribution to production. But it only has the top 3 taxa. Columns only sum to ~85-95%. Hence, I did not try to estimate insect only production.",NA,NA,NA,1045.471644,4961.599527,0.019511943,1.399999976,24,48.83333333,49.5,4,NA,7121121760,0.08,98.93,0.77,0,0.09,0.13,0,196,1912,145,820,952,3.895999908,102,1192,4.573999882,100,1,51,51,53,53,Grubaugh et al. (1997),1997,Grubaugh et al. (1997),10.2,1.912,10.33707109918169,7121121760,6896.3101708196555,0.022278240868186427,2.9648253358658665,-0.546176091159094,0.017489002227321197,from posterior of brm_prop_insects_beta model,0.46827023819311703,0.029021552817561923,3127.3357101639717,0.03817868579418824,0.5168535549590845,1.2061827831399674,1.143098467775465,0.592446195107599,-0.17672407277586574,1.2498507063865516,-0.6714184248533621,-0.6454158028982946,-0.6007343058999965,-0.6161504877417774,-0.5721047280260473,-0.014874690936546383
102,2193.832450444802,1584.4924894089822,0.002193832450444802,0.0015844924894089824,102,3.341203456134832,0.3453963879111762,no,14444.444444444443,10304.590014768777,3658.9839751632685,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Grubaugh_EtAl_1997_BallCreek3_M3,50,-83.4,35.06,"table 7 has some taxonomic info in terms of relative contribution to production. But it only has the top 3 taxa. Columns only sum to ~85-95%. Hence, I did not try to estimate insect only production.",NA,NA,NA,760.1498843,5257.492884,0.022305619,1.399999976,24,50.95412844,51.44954128,4,NA,7120656310,2,87.59,9.13,0,0.61,0.67,0,213,1763,124,1945,939,32.67399979,120,838,10.92099953,100,4,73,87,78,82,Grubaugh et al. (1997),1997,Grubaugh et al. (1997),12,1.763,12.374255626353508,7120656310,10304.590014768777,0.3371424696322618,3.563360507460533,0.4262343529470346,0.06939053000684448,from posterior of brm_prop_insects_beta model,0.7015020623832467,0.05182511973601522,3127.3357101639717,0.06204036441555589,0.6187127813176754,0.9773962824386785,1.0105767308471947,0.12965706531194024,0.3145077679721723,1.2498507063865516,-0.5333058771747683,-0.40158799093343023,-0.15575197473354518,-0.33138294993555634,-0.19950731880837175,0.3418948503199049
103,875.4778273820441,632.7131123326643,8.754778273820441e-4,6.327131123326644e-4,103,2.9422451514844954,-0.2833187695987828,no,5555.555555555556,3969.419072279303,1408.560495202733,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Grubaugh_EtAl_1997_BallCreek3_S3,51,-83.42,35.06,"table 7 has some taxonomic info in terms of relative contribution to production. But it only has the top 3 taxa. Columns only sum to ~85-95%. Hence, I did not try to estimate insect only production.",NA,NA,NA,833.7522523,5178.017371,0.02109463,1.399999976,24,50.37037037,50.90740741,4,NA,7120656310,0.83,91.63,6.72,0,0.37,0.45,0,213,1763,124,1945,939,32.67399979,120,838,10.92099953,100,4,73,87,78,82,Grubaugh et al. (1997),1997,Grubaugh et al. (1997),12,1.763,12.374255626353508,7120656310,3969.419072279303,-0.4107876682003508,3.1487755039086127,-0.24732136534027505,0.026712540960078853,from posterior of brm_prop_insects_beta model,0.2799436672362051,0.020694596550229184,3127.3357101639717,0.023861678621367653,0.6187127813176754,0.9773962824386785,1.0105767308471947,0.12965706531194024,0.3145077679721723,1.2498507063865516,-0.5333058771747683,-0.40158799093343023,-0.15575197473354518,-0.33138294993555634,-0.19950731880837175,0.3418948503199049
104,3613.8802868202283,2541.269796958405,0.0036138802868202285,0.0025412697969584056,104,3.557973762050453,0.687002955411179,no,23333.333333333336,16675.29304260948,5911.506340695923,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Grubaugh_EtAl_1997_CoweetaCreek_M4,52,-83.39,35.07,"table 7 has some taxonomic info in terms of relative contribution to production. But it only has the top 3 taxa. Columns only sum to ~85-95%. Hence, I did not try to estimate insect only production.",NA,NA,NA,734.4230324,5262.967281,0.022890769,1.399999976,24,51.55855856,51.92792793,4,NA,7120656310,2.8,83.61,11.75,0,0.94,0.9,0,213,1763,124,1945,939,32.67399979,120,838,10.92099953,100,4,73,87,78,82,Grubaugh et al. (1997),1997,Grubaugh et al. (1997),12,1.763,12.374255626353508,7120656310,16675.29304260948,0.7145210779082073,3.7716981597468404,0.764710216352021,0.11210832321325159,from posterior of brm_prop_insects_beta model,1.155577981306889,0.08311911377883104,3127.3357101639717,0.10021905020974414,0.6187127813176754,0.9773962824386785,1.0105767308471947,0.12965706531194024,0.3145077679721723,1.2498507063865516,-0.5333058771747683,-0.40158799093343023,-0.15575197473354518,-0.33138294993555634,-0.19950731880837175,0.3418948503199049
105,1177.9663252717628,835.9595557916207,0.0011779663252717628,8.359595557916207e-4,105,3.0711328753766423,-0.08020565054998276,no,7777.777777777778,5538.016199713568,1975.1229091354119,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Grubaugh_EtAl_1997_CoweetaCreek_M5,53,-83.38,35.08,"table 7 has some taxonomic info in terms of relative contribution to production. But it only has the top 3 taxa. Columns only sum to ~85-95%. Hence, I did not try to estimate insect only production.",NA,NA,NA,732.5301136,5248.861258,0.023319649,1.399999976,24,51.90909091,52.26363636,4,NA,7120656310,3.33,79.8,14.39,0,1.53,0.95,0,213,1763,124,1945,939,32.67399979,120,838,10.92099953,100,4,73,87,78,82,Grubaugh et al. (1997),1997,Grubaugh et al. (1997),12,1.763,12.374255626353508,7120656310,5538.016199713568,-0.14969640411043622,3.2955941263414195,-0.008792422316657044,0.03745707180569196,from posterior of brm_prop_insects_beta model,0.3766676923885475,0.027342322139707102,3127.3357101639717,0.033406350069914714,0.6187127813176754,0.9773962824386785,1.0105767308471947,0.12965706531194024,0.3145077679721723,1.2498507063865516,-0.5333058771747683,-0.40158799093343023,-0.15575197473354518,-0.33138294993555634,-0.19950731880837175,0.3418948503199049
106,3667.9794087507694,2640.516642524036,0.0036679794087507694,0.0026405166425240356,106,3.5644268889688075,0.6971723857993015,no,24444.444444444445,17440.410617235622,6181.125004430007,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Grubaugh_EtAl_1997_LittleTennesseeRiver_R1,54,-83.38,35.09,"table 7 has some taxonomic info in terms of relative contribution to production. But it only has the top 3 taxa. Columns only sum to ~85-95%. Hence, I did not try to estimate insect only production.",NA,NA,NA,727.9904279,5222.208681,0.023567282,1.399999976,24,52.1875,52.5,4,NA,7120656310,4.13,76.74,16.1,0,1.99,1.04,0,213,1763,124,1945,939,32.67399979,120,838,10.92099953,100,4,73,87,78,82,Grubaugh et al. (1997),1997,Grubaugh et al. (1997),12,1.763,12.374255626353508,7120656310,17440.410617235622,0.7496935694415122,3.791067526666604,0.7961786673008937,0.11722148634903996,from posterior of brm_prop_insects_beta model,1.1728767707380066,0.08636525075280883,3127.3357101639717,0.10499138593401768,0.6187127813176754,0.9773962824386785,1.0105767308471947,0.12965706531194024,0.3145077679721723,1.2498507063865516,-0.5333058771747683,-0.40158799093343023,-0.15575197473354518,-0.33138294993555634,-0.19950731880837175,0.3418948503199049
107,25891.314219509135,18670.24463871011,0.025891314219509135,0.01867024463871011,107,4.413154095386398,2.0346747088390456,no,171111.11111111112,120789.53834387907,44264.167765094666,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Grubaugh_EtAl_1997_LittleTennesseeRiver_R2,55,-83.39,35.230000000000004,"table 7 has some taxonomic info in terms of relative contribution to production. But it only has the top 3 taxa. Columns only sum to ~85-95%. Hence, I did not try to estimate insect only production.",NA,NA,NA,677.6863426,4786.526322,0.024707378,1.399999976,24,52.25,52.52678571,4,NA,7121120340,4.34,65.7,23.29,0,4.13,2.37,0.18,212,1647,127,1842,967,34.06200027,117,841,33.69599915,100,4,45,86,52,86,Grubaugh et al. (1997),1997,Grubaugh et al. (1997),11.7,1.647,12.026531547950034,7121120340,120789.53834387907,2.2669735267182696,4.646052303223555,2.1852300810392875,0.8394445240484402,from posterior of brm_prop_insects_beta model,8.27903257567177,0.6106609342545758,3127.3357101639717,0.7349397015381237,0.6013265773975017,0.7992806174631782,0.8994057925536953,0.13357900708986956,0.9533437588077475,1.2498507063865516,-0.5333058771747683,-0.7119142970705303,-0.1681125950437244,-0.6275411892540262,-0.14811457270938203,0.2809983736968197
108,20918.788928741913,15413.316491225343,0.020918788928741914,0.015413316491225343,108,4.320536537901294,1.888719450949452,no,134444.44444444444,96121.25835812207,34860.62793478428,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,Grubaugh_EtAl_1997_LittleTennesseeRiver_R3,56,-83.52,35.33,"table 7 has some taxonomic info in terms of relative contribution to production. But it only has the top 3 taxa. Columns only sum to ~85-95%. Hence, I did not try to estimate insect only production.",NA,NA,NA,706.1136364,4563.577646,0.026035947,1.333333015,22.33333206,49.68181818,49.94545455,4,NA,7120651090,0.15,96.43,3.11,0,0.03,0.15,0.13,213,1599,129,1740,959,31.53000069,118,793,37.59700012,100,1,51,83,59,83,Grubaugh et al. (1997),1997,Grubaugh et al. (1997),11.8,1.599,12.142165889905097,7120651090,96121.25835812207,2.087872922883136,4.542335205670007,2.01672605039939,0.6611117909195409,from posterior of brm_prop_insects_beta model,6.689012906658846,0.5041342751866269,3127.3357101639717,0.5774526226370972,0.6071082944952548,0.7255775836802126,0.8510949695729972,0.07082793864300058,1.015539170314005,1.2498507063865516,-0.6714184248533621,-0.6454158028982946,-0.205194455974262,-0.5478062786682844,-0.18665913228362432,0.30124926927478324
