A1,A1PRIME,A2,A3,A4,A5,ACCO11,ALDS16,ALEX16,ALINOR,ALKA11,ALOR16,ALTL16,ANDEF,ANSUM,A_WS,CA16,CATSUM,CL16,CO316,COLVAL,COND11,CONIS,CONVAL,COUNTY1,COUNTY2,COUNTY3,COUNTY4,DATSMP,DICE11,DICI11,DICVAL,DOC11,DO_IS,DRPCDE,ELEV,FE16,FTL16,GRADE,H16,HCO316,K16,L2,LABNAM,LAT_STD,LON_STD,MAP1,MAP2,MAP3,MAP4,MAP5,MAP6,MG16,MN16,NA16,NH416,NO316,NODE,NOTSAM,OH16,ORGION,PHAC11,PHAL11,PHEQ11,PHSTVL,PH_CLO,PH_R,PTD16,PTL16,QUAD,RCH_HW,RCH_ID,RCH_LN,SAMCOD,SAMRN,SHRE75,SIO216,SIT_CLS,SO416,SOBC,STATE1,STATE2,STRA250,STRA75,STRATUM,STRMDP,STRMNAM,STRMWD,STRM_ID,SUB_ID,TIMSMP,TMPSTR,TURVAL,W,WC 
16.91,16.91,0,1.33988417,40.8403,3.4703,123,5.803869246,3.431917575,2.290415833,150.1,3.513453413,26.68816248,116.304608,373.104363,43.7969,129.4905,489.4089709,218.14793,0.013789672,200,48.6,38,58.1,NORTHAMPTON, , , ,18-Mar-86,1.199,2.84,4.73,19.33,7.6,0,20.1158,21.32879656,3.700592,0.121610845,0.891250938,131.0796231,59.52696,15.2881,GLOBAL,36.39166667,-77.34888889,"JACKSON, NC 1974","BOONES CROSSROADS, NC 1974","RICH SQUARE, NC 1974","GALATIA, NC 1975", , ,87.27786,0.928319196,210.975,1.2474,0.767788,L, ,0.011220185,184.6946145,6.49,6.49,7.22,6.05,.,6.13,0.587589591,.,NORFOLK 1969,1,3B070058,15.626,R,1,18,91.43865255, ,19.38342,487.27032,NC, ,1,3,1,0.5,RAMSEY CREEK,15,3B070058L,3B,10:40,11.1,9.1,238.8061719,63.09706823
16.91,16.91,0,1.33988417,40.8403,3.4703,252.6,6.808242532,6.485805352,1.853087243,212.3,4.955155289,29.46408717,175.6165892,424.6796344,43.7926,197.105,600.2962236,214.9602,0.020992867,120,59.2,58,61.1,NORTHAMPTON, , , ,2-Apr-86,1.76,4.68,6.93,24.9,7,0,20.1158,23.63896848,4.10592,0.121610845,0.87096359,195.00825,67.7605,15.2881,NYSDOH,36.39166667,-77.34888889,"JACKSON, NC 1974","BOONES CROSSROADS, NC 1974","RICH SQUARE, NC 1974","GALATIA, NC 1975", , ,107.7606,3.968109505,225.33,1.46916,0.37099,L, ,0.011481536,233.4580417,6.23,6.29,7.39,6.06,.,6.08,0.497191193,.,NORFOLK 1969,1,3B070058,15.626,R,2,18,99.86019573, ,10.2018,597.9561,NC, ,1,3,1,0.5,RAMSEY CREEK,15,3B070058L,3B,14:54,22.9,8.2,238.8061719,63.09706823
16.91,16.91,0,1.33988417,40.8403,3.4703,116.4,4.591950189,3.787710325,1.630716774,131.1,2.961233415,22.4149433,56.2920086,641.00505,3.4703,248.8014,697.2970586,314.51329,0.008011364,100,75.3,54,86.8,NORTHAMPTON, , , ,18-Mar-86,1.298,3.297,7.126,14.27,6.8,0,38.7077,11.03151863,4.542832,0.121610845,1.548816619,132.3389471,61.95611,15.2881,GLOBAL,36.46583333,-77.44555556,"JACKSON, NC 1974","BOONES CROSSROADS, NC 1974","RICH SQUARE, NC 1974","GALATIA, NC 1975", , ,169.4556,1.674615021,209.9745,5.560632,92.491033,U, ,0.006456542,135.6377254,6.41,6.36,7.07,5.81,.,5.87,0.648931362,.,NORFOLK 1969,1,3B070058,15.626,R,1,2,69.61919979, ,97.10448,690.18761,NC, ,1,2,1,0.2,RAMSEY CREEK,1.5,3B070058U,3B,12:40,12,10.5,238.8061719,63.09706823
16.91,16.91,0,1.33988417,40.8403,3.4703,199.3,1.55288711,3.076124824,0.274256912,210.1,1.278630198,18.60499592,7.290427302,982.2367072,3.4703,373.252,989.5271345,437.255,0.026013197,80,114.5,94,114.4,NORTHAMPTON, , , ,2-Apr-86,2.09,5.13,7.66,9.37,7.9,0,38.7077,11.60458453,5.05344,0.121610845,0.812830516,225.5147513,60.8566,15.2881,NYSDOH,36.46583333,-77.44555556,"JACKSON, NC 1974","BOONES CROSSROADS, NC 1974","RICH SQUARE, NC 1974","GALATIA, NC 1975", , ,250.0704,1.54719866,300.15,4.385304,172.591,U, ,0.012302688,88.48656757,6.32,6.27,7.4,6.09,.,6.13,0.390650223,.,NORFOLK 1969,1,3B070058,15.626,R,2,2,97.36369083, ,141.7842,984.329,NC, ,1,2,1,0.2,RAMSEY CREEK,1.5,3B070058U,3B,12:51,11.3,10.2,238.8061719,63.09706823
3.9,3.9,0,0.41996139,8.8051,1.269,42.3,0.967311541,0.3632051,0.140834631,356,0.826476911,3.424505226,65.19847877,774.5368135,10.101,411.0762,839.7352923,297.6155,0.222035761,75,86.6,73,101.2,NORTHAMPTON, , , ,18-Mar-86,4.113,4.469,5.002,8.06,10.6,0,14.0201,12.92979943,5.29032,0.272855675,0.134896288,319.4509337,56.81654,3.7979,GLOBAL,36.375,-77.21083333,"CONWAY, NC 1973","WOODLAND, NC 1977", , , , ,170.6895,0.546070115,199.3605,1.657656,11.099053,L, ,0.074131024,79.55577471,7.35,7.34,7.64,6.87,.,6.98,0.749015303,.,NORFOLK 1969,1,3B070059,4.1358,R,1,5,12.03315359, ,140.78484,837.94274,NC, ,1,2,1,0.4,NO NAME,2,3B070059L,3B,14:10,16.7,3.1,238.8061719,14.5522511
3.9,3.9,0,0.41996139,8.8051,1.269,150.9,1.419464828,1.148914091,0,359.3,1.489882144,7.152916759,122.6283003,735.0379403,10.1,418.162,857.6662406,280.9716,0.117733963,125,90,72,93.2,NORTHAMPTON, , , ,2-Apr-86,3.97,6.02,5.929,13.6,7.4,0,14.0201,17.08452722,5.05344,0.272855675,0.251188643,315.4154756,52.9299,3.7979,NYSDOH,36.375,-77.21083333,"CONWAY, NC 1973","WOODLAND, NC 1977", , , , ,185.085,1.255961265,196.62,4.618152,11.22648,L, ,0.039810717,131.6353499,6.73,6.74,7.66,6.6,.,6.67,1.126751469,.,NORFOLK 1969,1,3B070059,4.1358,R,2,5,20.30490646, ,122.2134,852.7969,NC, ,1,2,1,0.4,NO NAME,2,3B070059L,3B,10:18,16.6,3.1,238.8061719,14.5522511
3.9,3.9,0,0.41996139,8.8051,1.269,275.6,20.19494478,15.34726855,6.626639982,-23.3,13.5683048,34.00785709,101.6293393,373.3921058,1.0877,174.3007,475.0214452,233.77627,3.98729E-05,200,58.8,42,67,NORTHAMPTON, , , ,18-Mar-86,0.053,1.664,4.675,21.71,7.5,0,24.3828,23.49570201,2.60568,0.272855675,19.95262315,8.485145751,36.59067,3.7979,GLOBAL,36.40416667,-77.20888889,"CONWAY, NC 1973","WOODLAND, NC 1977", , , , ,92.62476,0.309439732,150.2055,1.347192,29.442089,U, ,0.000501187,155.2453656,4.76,4.74,4.77,4.7,.,4.77,0.387421709,.,NORFOLK 1969,1,3B070059,4.1358,R,1,1,13.88056721, ,99.08238,453.72163,NC, ,1,1,1,0.45,NO NAME,2,3B070059U,3B,10:30,11.2,2.8,238.8061719,14.5522511
3.9,3.9,0,0.41996139,8.8051,1.269,487.6,20.01334223,24.83136906,13.44600104,-20.7,6.56734119,48.55088578,114.9863352,509.0453282,1.0877,269.959,624.0316634,282.1,4.74276E-05,250,77.7,62,78.2,NORTHAMPTON, , , ,2-Apr-86,0.441,4.11,6.984,29.1,5.3,0,24.3828,29.90687679,3.1584,0.272855675,22.38721139,11.3243341,41.6791,3.7979,NYSDOH,36.40416667,-77.20888889,"CONWAY, NC 1973","WOODLAND, NC 1977", , , , ,125.0352,0.418653755,163.125,1.846152,63.3909,U, ,0.000446684,202.8840814,4.68,4.67,4.73,4.65,.,4.76,0.238910054,.,NORFOLK 1969,1,3B070059,4.1358,R,2,1,38.77904267, ,149.0712,599.7983,NC, ,1,1,1,0.45,NO NAME,2,3B070059U,3B,11:20,17,3.6,238.8061719,14.5522511
0.47,0.47,6.68,0,1.2431,16.5226,84.3,2.590615966,1.66036617,1.089615299,258.6,1.501000667,8.828107627,101.1542929,797.3598148,18.5185,373.3518,898.5141077,331.63676,0.065397472,150,94.4,72,108.4,HERTFORD,BERTIE, , ,18-Mar-86,2.809,3.496,4.684,14.26,8.7,0,1.5239,12.42836676,5.664064,0.108847092,0.323593657,225.7055273,74.33199,1.4001,GLOBAL,36.26861111,-76.83277778,"HARRELLSVILLE, NC 1982","COLERAIN, NC 1982", , , , ,189.93834,0.819105173,259.26,1.308384,0.469383,L, ,0.030902954,138.9487404,6.89,6.87,7.51,6.49,.,6.54,0.513333764,.,NORFOLK 1969,4,3B070075,1.4805,R,1,3,47.76646029, ,233.78778,896.88213,NC, ,3,2,1,0.525,FLAT SWAMP,4.2,3B070075L,3B,15:30,15.5,7.1,238.8061719,1.753732825
0.47,0.47,6.68,0,1.2431,16.5226,154.9,1.211919057,1.890148988,0,383.7,1.486175969,10.93321474,115.744392,877.4397429,18.5167,416.166,993.1841349,355.446,0.112565206,150,104.7,85,105.8,HERTFORD,BERTIE, , ,2-Apr-86,3.96,5.23,6.432,14.7,7.8,0,1.5239,19.16189112,5.89568,0.108847092,0.27542287,330.6628499,72.6188,1.4001,NYSDOH,36.26861111,-76.83277778,"HARRELLSVILLE, NC 1982","COLERAIN, NC 1982", , , , ,222.9246,0.964723871,279.27,1.929312,0.61294,L, ,0.036307806,142.6009901,6.78,6.78,7.66,6.56,.,6.63,0.445534965,.,NORFOLK 1969,4,3B070075,1.4805,R,2,3,36.28253778, ,184.6734,990.9794,NC, ,3,2,1,0.525,FLAT SWAMP,4.2,3B070075L,3B,11:10,18,5.8,238.8061719,1.753732825
0.47,0.47,6.68,0,1.2431,16.5226,49.2,3.847009117,4.388110592,0.989548588,191.1,2.857460529,24.39774665,85.3977187,821.2668021,17.2995,361.3758,906.6645208,366.73,0.034993634,150,96.5,70,111.3,HERTFORD,BERTIE, , ,18-Mar-86,1.865,2.735,4.614,14.59,9.8,0,3.0479,40.63395416,5.643008,0.108847092,0.489778819,182.7975121,75.81505,1.4001,GLOBAL,36.25888889,-76.82694444,"HARRELLSVILLE, NC 1982","COLERAIN, NC 1982", , , , ,194.29812,1.110342568,270.1785,4.507272,6.269731,U, ,0.020417379,143.1470868,7.1,7.13,7.25,6.31,.,6.38,2.266416995,.,NORFOLK 1969,4,3B070075,1.4805,R,1,3,94.66746555, ,259.77114,901.66747,NC, ,3,2,1,0.5,FLAT SWAMP,4,3B070075U,3B,11:30,13,12.2,238.8061719,1.753732825
0.47,0.47,6.68,0,1.2431,16.5226,158.9,2.894522274,4.892150322,1.111852346,289.3,1.782669928,26.90682677,138.4859244,837.7787274,17.2995,398.701,976.2646518,383.656,0.067568449,175,105.3,87,106.6,HERTFORD,BERTIE, , ,2-Apr-86,2.01,4.31,4.684,17.7,10.8,0,3.0479,16.24283668,5.89568,0.108847092,0.316227766,227.8899562,75.1758,1.4001,NYSDOH,36.25888889,-76.82694444,"HARRELLSVILLE, NC 1982","COLERAIN, NC 1982", , , , ,213.0534,1.601805672,287.1,1.918224,3.7099,U, ,0.031622777,170.9952338,6.69,6.64,7.5,6.5,.,6.57,0.742558275,.,NORFOLK 1969,4,3B070075,1.4805,R,2,3,70.90073897, ,216.528,974.0302,NC, ,3,2,1,0.5,FLAT SWAMP,4,3B070075U,3B,12:45,20,15.9,238.8061719,1.753732825
2.82,2.82,47.26,0,7.4067,127.5451,125,0.370617449,1.556593284,0,74.9,0.529982952,10.78496776,26.46674469,172.4420862,129.7072,45.908,198.9088309,93.093,0.01425546,70,22.9,19,23.6,HOLMES,WALTON, , ,8-May-86,1.26,1.72,1.127,4.18,8,0,26.2115,3.93982808,1.10544,0.132372108,0.346736851,52.71843038,9.28191,2.9932,NYSDOH,30.76333333,-86.02027778,"GLENDALE, FL 1973","DARLINGTON, FL 1973","DE FUNIAK SPRINGS EAST, FL 1973","DE FUNIAK SPRINGS WEST, FL 1978","LIBERTY, FL 1973", ,45.90108,0.145618697,96.135,1.336104,19.8399,L, ,0.028840315,38.76934459,6.11,6.07,6.86,6.46,.,6.41,1.601343062,.,PENSACOLA 1970,9,3C123008,3.1059,R,1,126,46.76785833, ,5.64222,197.22599,FL, ,3,4,1,0.012,SANDY CREEK,9,3C123008L,3C,11:10,22.1,6.3,32.01529677,1.410674014
2.82,2.82,47.26,0,7.4067,127.5451,123.7,1.163738789,1.575124157,0,79.6,1.252686977,9.006004003,15.6131014,172.3720898,122.3915,38.5228,187.9851912,84.9121,0.015601131,70,21.9,19,22.2,HOLMES,WALTON, , ,8-May-86,1.01,1.83,1.363,3.98,7.9,0,30.1737,0.035816619,0.94752,0.132372108,0.371535229,61.82118335,7.36416,2.9932,NYSDOH,30.77305556,-86.04222222,"GLENDALE, FL 1973","DARLINGTON, FL 1973","DE FUNIAK SPRINGS EAST, FL 1973","DE FUNIAK SPRINGS WEST, FL 1978","LIBERTY, FL 1973", ,36.85248,0.091011686,103.965,0.909216,4.66157,U, ,0.026915348,37.12123097,6.17,6.17,7.14,6.43,.,6.51,2.792664816,.,PENSACOLA 1970,9,3C123008,3.1059,R,1,116,44.77065442, ,19.9872,186.70444,FL, ,3,4,1,0.08,SANDY CREEK,7,3C123008U,3C,9:10,20.8,4.2,32.01529677,1.410674014
1.36,1.36,7.53,0,2.7969,20.7439,72.7,0.811652213,0.555926173,0.344674227,12,0.466977985,2.223704692,-2.435346662,88.05314959,23.0251,7.2854,85.61780293,59.241,0.00044236,10,11.9,10,11.8,OKALOOSA, , , ,6-May-86,0.238,0.547,1.172,0.582,8.2,0,16.7632,0.626790831,0.57904,0.161875162,2.818382931,13.2971091,2.60814,1.8828,NYSDOH,30.69027778,-86.57666667,"CRESTVIEW, FL 1973", , , , , ,19.57788,0.091011686,52.635,0.693,4.85513,L, ,0.003548134,5.075765274,5.62,5.69,6.3,5.55,.,5.5,0.016142571,.,PENSACOLA 1970,2,3C123009,2.2047,R,1,5,69.06996871, ,10.07688,82.10642,FL, ,2,3,3,0.3,TURKEY HEN CREEK,8,3C123009L,3C,10:15,19.9,0.71,48.86877828,1.038461539
1.36,1.36,7.53,0,2.7969,20.7439,60.5,0.637462012,0.274256912,0.159365503,8.6,0.478096509,1.44540805,9.275514751,74.18899646,19.5008,6.1377,83.46451122,56.42,0.000360588,10,11.5,10,11.8,OKALOOSA, , , ,6-May-86,0.195,0.466,1.292,0.503,8.2,0,19.811,0.107449857,0,0.161875162,3.311311215,12.73480793,2.09674,1.8828,NYSDOH,30.67666667,-86.57583333,"CRESTVIEW, FL 1973", , , , , ,18.59076,0.054607012,52.635,0.693,4.06476,U, ,0.003019952,4.386786826,5.62,5.62,6.32,5.48,.,5.5,0.019371085,.,PENSACOLA 1970,2,3C123009,2.2047,R,1,5,51.59443446, ,0.966048,79.4602,FL, ,2,3,3,0.8,TURKEY HEN CREEK,8,3C123009U,3C,8:45,19.1,0.41,48.86877828,1.038461539
3.99,3.99,0,.,.,.,.,.,.,.,.,.,.,.,.,10.3341,.,.,.,.,.,.,.,.,OKALOOSA, , , ,7-May-86,.,.,.,.,.,2,.,.,.,.,.,.,.,., ,.,#VALUE!,"SPENCER FLATS, FL 1973", , , , , ,.,.,.,.,.,L,RANDOM MISS,.,.,.,.,.,.,.,.,.,.,PENSACOLA 1970,1,3C123010,4.9887,NS,1,.,.,R,.,.,FL, ,.,.,1,.,BULL CREEK,.,3C123010L,3C,9:35,.,.,0,0
3.99,3.99,0,.,.,.,91,0.433622415,0.292787784,0,10.6,0.589281743,0.815358387,-0.019611415,104.552198,.,5.0898,104.5325866,67.4219,0.00033369,15,13.3,10,12.4,OKALOOSA, , , ,7-May-86,0.347,0.59,3.585,0.37,7.8,2,.,0.125358166,0.68432,.,5.888436554,20.95676604,1.71319,.,NYSDOH,.,#VALUE!,"SPENCER FLATS, FL 1973", , , , , ,19.7424,0.054607012,55.245,16.85376,5.45194,U, ,0.001698244,3.162603591,5.5,5.52,5.83,5.23,.,5.15,0.003228514,.,PENSACOLA 1970,1,3C123010,4.9887,R,1,.,72.23220824,R,10.03524,81.79039,FL, ,.,.,1,0.1,BULL CREEK,2,3C123010U,3C,8:15,20,0.18,0,0
1.83,1.83,0,0.19,4.7133,0.4921,46.3,0.641168186,0.481802683,0.429916241,6.5,0.211251946,2.297828182,-4.512127235,77.53124774,4.7397,4.99,73.01912051,52.7527,0.000190901,20,10.7,10,10.5,WALTON, , , ,7-May-86,0.147,0.166,0.746,1.38,8.3,0,33.5264,0.304441261,0.68432,0.51508812,3.467368505,7.059742808,2.45472,3.8462,NYSDOH,30.65944444,-86.32972222,"MOSSY HEAD, FL 1973", , , , , ,16.28748,0.091011686,44.805,1.014552,5.72615,L, ,0.002884032,11.8779332,5.54,5.55,5.63,5.46,.,5.35,0,.,PENSACOLA 1970,1,3C123011,4.2646,R,1,2,60.24898476, ,11.30526,68.5372,FL, ,1,2,3,0.2,NO NAME,3.1,3C123011L,3C,10:50,22,0.82,36.31778058,1.038461539
1.83,1.83,0,0.19,4.7133,0.4921,81.6,0.585575569,0.667111408,0.374323623,-2,0.211251946,2.149581202,-12.19596019,83.02434254,0.4921,3.3932,70.82838235,53.0348,0.00010831,10,12.4,10,11.6,WALTON, , , ,7-May-86,0.266,0.581,2.079,0.613,7.6,0,53.3374,0.089541547,0.63168,0.51508812,7.943282347,9.175925305,2.40358,3.8462,NYSDOH,30.67194444,-86.295,"MOSSY HEAD, FL 1973", , , , , ,17.02782,0.036404674,39.3675,0.693,11.43617,U, ,0.001258925,4.898043127,5.17,5.2,6.28,5.1,.,5.04,0.116226513,.,PENSACOLA 1970,1,3C123011,4.2646,R,1,1,61.08115305, ,8.7444,62.1921,FL, ,1,1,3,0.06,NO NAME,0.6,3C123011U,3C,12:35,22.1,0.39,36.31778058,1.038461539
4.1,4.1,0,0.02,9.608,0.7251,139.8,2.016158921,2.994588985,1.652953821,33.8,0.3632051,28.42635831,14.95415863,121.3026308,10.619,31.1376,136.2567894,73.0639,0.001602533,150,17.7,13,17.7,WALTON, , , ,7-May-86,0.743,1.24,1.825,8.64,6.8,0,32.0024,5.766475645,1.26336,0.322098536,1.77827941,30.39402484,7.59429,4.7313,NYSDOH,30.65361111,-86.05055556,"DE FUNIAK SPRINGS EAST, FL 1973", , , , , ,31.34106,0.327642069,63.075,1.33056,2.00012,L, ,0.005623413,76.60960682,5.73,5.71,5.97,5.75,.,5.74,0.009685543,.,PENSACOLA 1970,1,3C123013,6.4532,R,1,10,37.11470608, ,14.574,133.14795,FL, ,1,3,1,0.3,PANTHER CREEK,5,3C123013L,3C,10:30,20.1,10.3,32.01529677,2.050979949
4.1,4.1,0,0.02,9.608,0.7251,144.7,2.523904825,3.17989771,1.986509525,7.7,0.537395301,7.152916759,-1.188188732,136.1447166,0.0518,18.0139,134.9565278,89.9899,0.00022899,65,19,20,18.6,WALTON, , , ,7-May-86,0.352,1.47,3.514,4.5,7.8,0,47.2417,3.438395416,0.89488,0.322098536,7.079457844,17.29008505,6.26465,4.7313,NYSDOH,30.69083333,-86.04222222,"DE FUNIAK SPRINGS EAST, FL 1973", , , , , ,28.95552,0.236630383,73.95,0.693,14.72669,U, ,0.001412538,36.77076344,5.27,5.32,5.97,5.15,.,5.16,0.16788274,.,PENSACOLA 1970,1,3C123013,6.4532,R,1,2,73.2308102, ,13.24152,127.18407,FL, ,1,2,1,0.3,PANTHER CREEK,4,3C123013U,3C,12:50,23.9,1.52,32.01529677,2.050979949
5.5,5.5,0,1.44984556,10.0223,3.781,55.4,0.841301609,0.329849529,0.226076644,11.5,0.615224965,4.558594619,-0.310122896,99.27994782,14.245,7.3852,98.96982492,73.346,0.000389806,10,13.6,10,13.5,OKALOOSA, , , ,6-May-86,0.171,0.338,0.766,1.44,8.6,0,4.5718,0.555157593,0,0.407007033,2.398832919,9.973079316,2.557,5.6164,NYSDOH,30.55722222,-86.54083333,"VALPARAISO, FL 1976", , , , , ,22.53924,0.109214023,63.075,1.014552,4.98417,L, ,0.004168694,12.78641319,5.74,5.74,6.27,5.62,.,5.66,0.061341771,.,PENSACOLA 1970,1,3C123016,6.083,R,1,3,58.91751548, ,10.97214,95.55644,FL, ,1,2,1,0.33,ROGUE CREEK,6,3C123016L,3C,12:15,22,1.9,32.01529677,2.751314566
5.5,5.5,0,1.44984556,10.0223,3.781,70.2,0.622637314,0.274256912,0.137128456,5.2,0.485508858,2.297828182,-6.672801191,107.3870077,3.7551,3.1437,100.7142066,79.8343,0.000148462,10,14.9,12,14.7,OKALOOSA, , , ,6-May-86,0.285,0.809,1.595,0.224,8.1,0,27.4307,0,0,0.407007033,5.888436554,9.323861039,1.61091,5.6164,NYSDOH,30.5525,-86.59222222,"VALPARAISO, FL 1976", , , , , ,20.565,0.054607012,68.73,0.77616,8.77472,U, ,0.001698244,1.890351638,5.43,5.46,5.9,5.23,.,5.2,0.048427714,.,PENSACOLA 1970,1,3C123016,6.083,R,1,1,64.74269356, ,9.45228,94.04961,FL, ,1,1,1,0.18,ROGUE CREEK,1.6,3C123016U,3C,13:50,22,0.32,32.01529677,2.751314566
3.24,3.24,0,0.37996139,7.2254,0.9841,94.1,0.607812616,0.496627381,0,43.5,0.911718924,1.816025499,9.762895918,337.9244466,8.3916,27.5947,347.6873426,184.7755,0.003148717,35,43.4,40,44.3,OKALOOSA, , , ,8-May-86,0.595,0.957,1.417,1.9,7.7,0,1.5239,0.555157593,0,0.412847824,1.047128548,35.16534799,7.18517,5.906,NYSDOH,30.50805556,-86.42416667,"NICEVILLE, FL 1976", , , , , ,35.3718,0.018202337,275.79,0.698544,31.7761,L, ,0.009549926,17.58816293,6.09,6.06,6.6,5.98,.,5.96,0.258281139,.,PENSACOLA 1970,1,3C123017,5.9704,R,1,3,50.5958325, ,86.1948,345.94167,FL, ,1,2,1,0.8,TURKEY CREEK,5.5,3C123017L,3C,14:30,25,0.54,32.01529677,1.620774399
3.24,3.24,0,0.37996139,7.2254,0.9841,116.8,1.052553554,1.475057446,0.54480765,-2.4,0.507745905,2.186642947,-17.50468116,138.6394048,0.9841,8.8822,121.1347236,84.63,0.000168315,15,18.6,16,18.7,OKALOOSA, , , ,8-May-86,0.133,1.04,2.701,0.39,7.7,0,25.9067,0.035816619,0,0.412847824,7.244359601,13.00482606,2.86384,5.906,NYSDOH,30.54972222,-86.44083333,"NICEVILLE, FL 1976", , , , , ,33.15078,0.109214023,68.295,0.698544,7.27463,U, ,0.001380384,3.108933443,5.16,5.14,5.7,5.14,.,5.02,0.067798799,.,PENSACOLA 1970,1,3C123017,5.9704,R,1,1,52.2601691, ,33.7284,113.19182,FL, ,1,1,1,0.07,TURKEY CREEK,1.2,3C123017U,3C,13:05,20,0.03,32.01529677,1.620774399
3.21,3.21,0,0.59992278,4.1436,2.3308,62.5,0.659699059,0.763471944,0,65.8,0.945074494,2.520198651,2.081013796,174.7619205,8.3139,71.856,176.8429342,83.2195,0.007181708,25,20.8,19,21.3,WALTON, , , ,8-May-86,0.728,1.26,1.819,1.36,8,0,6.0957,0.590974212,0.57904,0.504533035,0.741310241,56.78177911,3.17068,3.9266,NYSDOH,30.5325,-86.28722222,"NICEVILLE SE, FL 1976", , , , , ,32.0814,0.054607012,68.295,0.698544,0.01613,L, ,0.013489629,12.89078136,6.37,6.43,6.98,6.13,.,6.19,0.090398399,.,PENSACOLA 1970,1,3C123018,5.1979,R,1,2,43.27275148, ,34.1448,175.40308,FL, ,1,2,1,0.2,MIDDLE CREEK,5.5,3C123018L,3C,9:40,19.1,0.52,32.01529677,1.605767229
3.21,3.21,0,0.59992278,4.1436,2.3308,67.9,0.959899192,0.333555704,0.029649396,-1.1,0.930249796,2.520198651,1.369220766,107.8861331,1.5538,15.7185,109.2553539,64.0367,9.06351E-05,20,16.3,15,16.2,WALTON, , , ,8-May-86,0.157,0.59,1.018,0.824,7.7,0,25.9067,0.32234957,0,0.504533035,6.025595861,5.824752873,3.09397,3.9266,NYSDOH,30.56194444,-86.30444444,"NICEVILLE SE, FL 1976", , , , , ,29.44908,0.018202337,54.375,0.593208,0.33873,U, ,0.001659587,6.718602932,5.26,5.26,5.75,5.22,.,5.18,0.222767482,.,PENSACOLA 1970,1,3C123018,5.1979,R,1,2,41.10911391, ,37.6842,102.63655,FL, ,1,2,1,0.4,MIDDLE CREEK,1.5,3C123018U,3C,11:30,22,0.36,32.01529677,1.605767229
2.02,2.02,0,0.06,5.0759,0.1554,197.9,0.800533689,0.648580535,0.259432214,824.5,0.541101475,23.16359054,34.41239937,916.5889156,5.2318,728.54,951.001315,92.5288,0.592796577,95,93.2,88,91.5,HOLMES, , , ,6-May-86,10.6,11.9,12.62,6.19,7.4,0,19.811,10.76289398,2.42144,0.353346902,0.128824955,814.4921843,14.34477,4.3128,NYSDOH,30.915,-85.88833333,"HOBBS CROSSROADS, FL 1982", , , , , ,132.4386,5.715533875,68.73,6.81912,1.50009,L, ,0.077624712,60.4459815,6.95,6.95,7.88,6.89,.,6.94,0.280880739,.,TALLAHASSEE 1966,1,3C124001,5.0209,R,1,10,52.92590374, ,4.97598,944.05337,FL, ,1,3,3,0.03,NO NAME,8,3C124001L,3C,11:45,26,20,32.90175171,1.038461539
2.02,2.02,0,0.06,5.0759,0.1554,253.9,3.821065896,3.083537173,3.268845897,17.8,0.552219999,17.27077311,47.57440736,240.8397504,0.1554,45.908,288.4141577,216.9349,0.000229609,125,38.5,31,37.8,HOLMES, , , ,6-May-86,0.666,2.29,4.821,14.1,1.4,0,35.0503,7.055873926,1.10544,0.353346902,8.317637711,20.36900848,49.0944,4.3128,NYSDOH,30.94722222,-85.88805556,"HOBBS CROSSROADS, FL 1982", , , , , ,51.0012,1.747424369,129.63,4.46292,0.59681,U, ,0.001202264,113.1849018,5.19,5.2,5.59,5.08,.,5.1,0.109769484,.,TALLAHASSEE 1966,1,3C124001,5.0209,R,1,2,3.49510685, ,1.83216,275.6336,FL, ,1,2,3,0.08,NO NAME,10,3C124001U,3C,9:35,20.8,5.1,32.90175171,1.038461539
2.48,2.48,0,0.01,5.9046,0.259,80.5,0.874657179,0.429916241,0.466977985,1801.1,0.407679194,1.927210733,110.4194541,1769.998925,6.4232,1741.51,1880.418379,70.8071,5.837672304,15,177.4,141,171.4,HOLMES, , , ,5-May-86,21.8,22.4,21.38,0.903,7.5,1,22.8589,1.343123209,1.47392,0.313912607,0.026915348,1675.795218,3.17068,5.8256,NYSDOH,30.87055556,-85.75944444,"IZAGORA, FL-AL 1982","CARYVILLE, FL 1982", , , , ,75.84372,0.527867778,58.725,1.142064,7.32302,L, ,0.371535229,8.964507909,7.72,7.68,8.19,7.57,.,7.55,0.132369084,.,TALLAHASSEE 1966,1,3C124002,6.1957,R,1,8,112.3427202,I1,8.39046,1879.2494,FL, ,1,3,1,0.25,LIMESTONE BRANCH,2,3C124002L,3C,10:00,19,1.25,32.01529677,1.24059275
2.48,2.48,0,0.01,5.9046,0.259,.,.,.,.,.,.,.,.,.,0.0259,.,.,.,.,.,.,.,.,HOLMES, , , ,5-May-86,.,.,.,.,.,2,41.146,.,.,0.313912607,.,.,.,5.8256, ,30.91138889,-85.76083333,"IZAGORA, FL-AL 1982","CARYVILLE, FL 1982", , , , ,.,.,.,.,.,U,INTERMITTENT,.,.,.,.,.,.,.,.,.,.,TALLAHASSEE 1966,1,3C124002,6.1957,NS,1,1,.,I1,.,.,FL, ,1,1,1,.,LIMESTONE BRANCH,.,3C124002U,3C,12:15,.,.,32.01529677,1.24059275
