"","BAS_ID","BAS_Class","BA_km2","mnRSSA_pc","sdRSSA_pc"
"30590",4000012560,"C",336.933,1.09964366525723,0.242528212537868
"30591",4000012570,"C",487.408,1.13720532502145,0.240596852476997
"30592",4000012580,"C",94.3137,1.03075239310181,0.260224837597506
"30593",4000012590,"C",239.79,1.14326822159883,0.262501377494008
"30594",4000012600,"C",495.071,1.29692177412925,0.27600561834713
"30595",4000012660,"C",312.313,1.09989544436756,0.244706580055152
"30596",4000012670,"C",404.346,0.92470847791595,0.198126395011374
"30597",4000012680,"C",390.869,0.88603512486183,0.190304750250997
"30598",4000012690,"C",4.64907,0,0
"30599",4000012700,"C",123.484,0.7503937836235,0.182681734005624
"30600",4000012710,"C",239.365,0.77775524409021,0.176186939428632
"30601",4000012720,"C",146.151,0.73918316056379,0.176680342286432
"30602",4000012730,"C",104.794,0.70740164798097,0.175048330103088
"30603",4000012740,"C",109.581,0.71307616152409,0.175648871393662
"30604",4000012750,"C",16.9888,0.62171236471621,0.183045951938721
"30605",4000012760,"C",2.71263,0.55167305204758,0.188848707696273
"30606",4000012770,"B",33234.9,1.11463541073903,0.151958982384609
"30607",4000012780,"C",71.0962,0.68854147913105,0.177243826896602
"30608",4000012790,"C",4000.96,1.01090543530074,0.159048997800616
"30609",4000012800,"C",1.04893,0.51202562411246,0.188073809248129
"30610",4000012810,"C",339.015,0.7210780329846,0.156602805562011
"30611",4000012820,"C",248.727,0.72604173286749,0.163505526930343
"30612",4000012830,"C",216.975,0.70747169832612,0.161741393018179
"30613",4000012840,"C",226.455,0.72899001792428,0.165948662033451
"30614",4000012850,"C",318.889,0.74483265768278,0.163052504338385
"30615",4000012860,"C",524.584,0.72115174764757,0.148507272129502
"30616",4000012870,"C",2.93566,0.52317956824102,0.178008810206711
"30617",4000012880,"C",433.13,0.70514610801871,0.148618274021261
"30618",4000012890,"C",236.274,0.72100685313689,0.16330583142609
"30619",4000012900,"C",298.476,0.7373567274329,0.16263722378287
"30620",4000012950,"C",267.891,0.8354463331759,0.187191370086406
"30621",4000012960,"C",88.1983,0.74201206144199,0.187068349702781
"30622",4000012970,"C",145.439,0.75337881142537,0.180234141676959
"30623",4000012980,"C",15.5096,0.59533287133706,0.176657597927373
"30624",4000012990,"B",402914,0.94416162019754,0.156790251338936
"30625",4000013000,"C",354.364,0.84594507216058,0.183534226362877
"30626",4000013010,"C",179.226,0.72903632908957,0.170365255604745
"30627",4000013020,"C",58.1627,0.71932495740611,0.189025176696467
"30628",4000013030,"C",421.05,0.83961767141469,0.178402253332001
"30629",4000013040,"C",183.096,0.685660890855,0.159684083429705
"30630",4000013050,"C",130.445,0.62542154431719,0.150985240158485
"30631",4000013060,"C",174.911,0.60708539133234,0.141906023840332
"30632",4000013070,"C",17.8832,0.51406621446686,0.150602702208421
"30633",4000013080,"C",31.6782,0.54323008145671,0.151044106119043
"30634",4000013090,"C",5086.88,0.81526610642779,0.12138502368131
"30635",4000013100,"C",21.7076,0.50756263580209,0.146134191702867
"30636",4000013110,"C",139.907,0.59370267519652,0.142193466181056
"30637",4000013120,"C",177.288,0.67960610437753,0.158820036968067
"30638",4000013130,"C",172.338,0.7488847395393,0.175853400571457
"30639",4000013140,"C",305.34,0.88740425323079,0.196226380224899
"30640",4000013150,"C",750.453,0.81988223984104,0.161930388937756
"30641",4000013160,"C",91.3214,0.85932504709426,0.21652524293964
"30642",4000013170,"C",19.8664,0.87180580178327,0.254166463838121
"30643",4000013180,"C",191.179,1.19476248004433,0.281771068823475
"30644",4000013190,"C",118.647,1.15648130870511,0.28639522660072
"30645",4000013200,"C",130.377,0.97865659138653,0.238521226483821
"30646",4000013210,"C",19.5721,0.93405437651652,0.273045813852445
"30647",4000013220,"C",123.914,0.96266246151812,0.235754707429096
"30648",4000013230,"C",97.6786,0.92895439303752,0.232937676637601
"30649",4000013240,"C",149.097,0.87656326024268,0.209901487127681
"30650",4000013250,"C",44.2949,0.81893106449629,0.22145244730441
"30651",4000013260,"C",192.34,0.83254014067282,0.193621238710211
"30652",4000013270,"C",7.45832,0.7428120943188,0.2349935596705
"30653",4000013280,"C",103.473,0.93346276063755,0.232715649307307
"30654",4000013290,"C",349.988,1.13483555499449,0.249582444114181
"30655",4000013300,"C",211.975,1.05706835976753,0.245192326623886
"30656",4000013310,"C",104.732,1.06300147721571,0.265792162079003
"30657",4000013320,"C",955.461,1.08239553885652,0.209993642730567
"30658",4000013330,"C",25.1909,0.99636313696882,0.28517073975943
"30659",4000013340,"C",4926.06,1.10029510857301,0.168807344634964
"30660",4000013350,"C",142.315,1.08333967559026,0.262562864566061
"30661",4000013360,"C",18.8089,0.97915449646632,0.287531207781755
"30662",4000013370,"C",280.993,1.11177406770783,0.250460692870319
"30663",4000013380,"C",131.511,1.10282673190058,0.269697249490139
"30664",4000013390,"C",9.07186,0.95826500077557,0.299391961570078
"30665",4000013400,"C",605.166,1.06380413125017,0.218446162843838
"30666",4000013410,"C",237.988,1.07668255615033,0.246755189548709
"30667",4000013420,"C",128.364,0.98947098090825,0.241640191763819
"30668",4000013430,"C",105.396,0.93404166030728,0.232421458144864
"30669",4000013500,"C",443.787,0.82465236439347,0.174007689880037
"30670",4000013510,"C",8935.45,0.94737164285551,0.129450829566712
"30671",4000013520,"C",59.6887,0.6405187740751,0.167663916432352
"30672",4000013530,"C",398.067,0.71660627093523,0.152644404541895
"30673",4000013540,"C",192.272,0.66732717684108,0.154509249481148
"30674",4000013550,"C",169.853,0.6399740456541,0.150154048121243
"30675",4000013560,"C",258.029,0.67954443490855,0.152209076523666
"30676",4000013570,"C",320.453,0.6891632218756,0.150541919725352
"30677",4000013580,"C",608.552,0.68842302458173,0.138992369904398
"30678",4000013590,"C",48.4701,0.6041086306043,0.161336457937826
"30679",4000013600,"C",172.745,0.64590469353606,0.151278609359968
"30680",4000013610,"C",92.1322,0.61842250257989,0.154861338584888
"30681",4000013620,"C",58.2251,0.55440506714166,0.145370066279111
"30682",4000013630,"C",193.956,0.60256627228928,0.139227834783575
"30683",4000013640,"C",35.1149,0.49942630454586,0.137536217762824
"30684",4000013650,"C",425.155,0.62362835821954,0.131476191619831
"30685",4000013660,"C",294.141,0.59666850744426,0.131421296144607
"30686",4000013670,"C",48.3061,0.5020982300301,0.134100899262213
"30687",4000013680,"C",242.015,0.54667736445023,0.123122682955522
"30688",4000013690,"C",4.66141,0.41328523940344,0.135739630588937
"30689",4000013700,"C",101.166,0.49335252354606,0.122292208564153
"30690",4000013710,"C",1345.35,0.5533015779351,0.100113265238839
"30691",4000013720,"C",0.759347,0.35513054255724,0.133722594028046
