acsp,aisp_original,aisp,aisp_sd,id,mass_type,mass_units,eph_sp,ple_sp,tri_sp,chi_sp,other_sp,emerg,index,site_id,lon,lat,notes,stream_width_m,basin_size_km2,figure_table,objectid,hybas_id,next_down,next_sink,main_bas,dist_sink,dist_main,sub_area,up_area,pfaf_id,endo,coast,order,sort,dis_m3_pyr,dis_m3_pmn,dis_m3_pmx,run_mm_syr,inu_pc_smn,inu_pc_umn,inu_pc_smx,inu_pc_umx,inu_pc_slt,inu_pc_ult,lka_pc_sse,lka_pc_use,lkv_mc_usu,rev_mc_usu,dor_pc_pva,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,gwt_cm_sav,ele_mt_sav,ele_mt_uav,ele_mt_smn,ele_mt_smx,slp_dg_sav,slp_dg_uav,sgr_dk_sav,clz_cl_smj,cls_cl_smj,tmp_dc_syr,tmp_dc_uyr,tmp_dc_smn,tmp_dc_smx,tmp_dc_s01,tmp_dc_s02,tmp_dc_s03,tmp_dc_s04,tmp_dc_s05,tmp_dc_s06,tmp_dc_s07,tmp_dc_s08,tmp_dc_s09,tmp_dc_s10,tmp_dc_s11,tmp_dc_s12,pre_mm_syr,pre_mm_uyr,pre_mm_s01,pre_mm_s02,pre_mm_s03,pre_mm_s04,pre_mm_s05,pre_mm_s06,pre_mm_s07,pre_mm_s08,pre_mm_s09,pre_mm_s10,pre_mm_s11,pre_mm_s12,pet_mm_syr,pet_mm_uyr,pet_mm_s01,pet_mm_s02,pet_mm_s03,pet_mm_s04,pet_mm_s05,pet_mm_s06,pet_mm_s07,pet_mm_s08,pet_mm_s09,pet_mm_s10,pet_mm_s11,pet_mm_s12,aet_mm_syr,aet_mm_uyr,aet_mm_s01,aet_mm_s02,aet_mm_s03,aet_mm_s04,aet_mm_s05,aet_mm_s06,aet_mm_s07,aet_mm_s08,aet_mm_s09,aet_mm_s10,aet_mm_s11,aet_mm_s12,ari_ix_sav,ari_ix_uav,cmi_ix_syr,cmi_ix_uyr,cmi_ix_s01,cmi_ix_s02,cmi_ix_s03,cmi_ix_s04,cmi_ix_s05,cmi_ix_s06,cmi_ix_s07,cmi_ix_s08,cmi_ix_s09,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,snw_pc_syr,snw_pc_uyr,snw_pc_smx,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,snw_pc_s07,snw_pc_s08,snw_pc_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,glc_cl_smj,glc_pc_s01,glc_pc_s02,glc_pc_s03,glc_pc_s04,glc_pc_s05,glc_pc_s06,glc_pc_s07,glc_pc_s08,glc_pc_s09,glc_pc_s10,glc_pc_s11,glc_pc_s12,glc_pc_s13,glc_pc_s14,glc_pc_s15,glc_pc_s16,glc_pc_s17,glc_pc_s18,glc_pc_s19,glc_pc_s20,glc_pc_s21,glc_pc_s22,glc_pc_u01,glc_pc_u02,glc_pc_u03,glc_pc_u04,glc_pc_u05,glc_pc_u06,glc_pc_u07,glc_pc_u08,glc_pc_u09,glc_pc_u10,glc_pc_u11,glc_pc_u12,glc_pc_u13,glc_pc_u14,glc_pc_u15,glc_pc_u16,glc_pc_u17,glc_pc_u18,glc_pc_u19,glc_pc_u20,glc_pc_u21,glc_pc_u22,pnv_cl_smj,pnv_pc_s01,pnv_pc_s02,pnv_pc_s03,pnv_pc_s04,pnv_pc_s05,pnv_pc_s06,pnv_pc_s07,pnv_pc_s08,pnv_pc_s09,pnv_pc_s10,pnv_pc_s11,pnv_pc_s12,pnv_pc_s13,pnv_pc_s14,pnv_pc_s15,pnv_pc_u01,pnv_pc_u02,pnv_pc_u03,pnv_pc_u04,pnv_pc_u05,pnv_pc_u06,pnv_pc_u07,pnv_pc_u08,pnv_pc_u09,pnv_pc_u10,pnv_pc_u11,pnv_pc_u12,pnv_pc_u13,pnv_pc_u14,pnv_pc_u15,wet_cl_smj,wet_pc_sg1,wet_pc_ug1,wet_pc_sg2,wet_pc_ug2,wet_pc_s01,wet_pc_s02,wet_pc_s03,wet_pc_s04,wet_pc_s05,wet_pc_s06,wet_pc_s07,wet_pc_s08,wet_pc_s09,wet_pc_u01,wet_pc_u02,wet_pc_u03,wet_pc_u04,wet_pc_u05,wet_pc_u06,wet_pc_u07,wet_pc_u08,wet_pc_u09,for_pc_sse,for_pc_use,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,ire_pc_sse,ire_pc_use,gla_pc_sse,gla_pc_use,prm_pc_sse,prm_pc_use,pac_pc_sse,pac_pc_use,tbi_cl_smj,tec_cl_smj,fmh_cl_smj,fec_cl_smj,cly_pc_sav,cly_pc_uav,slt_pc_sav,slt_pc_uav,snd_pc_sav,snd_pc_uav,soc_th_sav,soc_th_uav,swc_pc_syr,swc_pc_uyr,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,swc_pc_s09,swc_pc_s10,swc_pc_s11,swc_pc_s12,lit_cl_smj,kar_pc_sse,kar_pc_use,ero_kh_sav,ero_kh_uav,pop_ct_ssu,pop_ct_usu,ppd_pk_sav,ppd_pk_uav,urb_pc_sse,urb_pc_use,nli_ix_sav,nli_ix_uav,rdd_mk_sav,rdd_mk_uav,hft_ix_s93,hft_ix_u93,hft_ix_s09,hft_ix_u09,gad_id_smj,gdp_ud_sav,gdp_ud_ssu,gdp_ud_usu,hdi_ix_sav,shape_leng,shape_area,aisp_mean,mean_emergence_mgdmm2y,sd_emergence,mean_emergence_kgdmm2y,sd_emergence_kg,empirical_emergence
7111.111111111111,5111.111111111111,5111.111111111111,0,125,DM,mg_m2_y,111.11111111111111,222.22222222222223,2444.4444444444443,666.6666666666667,1555.5555555555557,NA,197,Mortensen_Simonsen_1983_BisballeBaek,9.333,56.367,"mean annual standing stock (not production, despite the title)",NA,NA,Table 1,266277,2121079080,2121078890,2120025250,2120025250,56.5,56.5,137.699999999999,137.699999999999,241004002300,0,0,2,266277,2.29900002479553,1.07200002670288,4.3769998550415,536,7,7,18,18,21,21,30,30,39,0,0,19.708999633789,19.708999633789,44.7980003356933,44.7980003356933,124,45,45,4,86,14,14,29,7,47,74,74,-13,161,-13,-11,17,60,111,142,161,155,123,82,39,23,732,732,58,40,46,42,49,56,67,71,75,80,80,67,555,555,7,13,29,50,87,100,100,84,48,24,10,4,458,458,7,13,29,48,78,80,73,60,36,20,10,4,132,132,24,24,88,67,37,-15,-43,-44,-33,-15,36,70,88,94,20,20,70,66,36,18,1,1,0,1,1,1,11,37,70,16,0,2,0,0,0,6,0,0,0,0,0,0,2,0,0,81,3,0,0,5,0,1,0,2,0,0,0,6,0,0,0,0,0,0,2,0,0,81,3,0,0,5,0,1,5,0,0,0,9,91,0,0,0,0,0,0,0,0,0,0,0,0,0,9,91,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,9,60,60,9,9,1,1,0,0,0,0,17,17,4,647,7,404,8,8,28,28,64,64,57,57,89,89,100,100,100,98,91,81,74,71,75,86,96,100,1,0,0,463,463,10.2980003356933,10.2980003356933,77.713996887207,77.6890029907226,4,4,1579,1600,791,790,200,200,153,153,63,28480,282579552,282579552,926,1.021511914949,0.020110596302447,NA,1095.522342711882,162.30379702683484,0.001095522342711882,1.6230379702683484e-4,no
NA,NA,NA,NA,126,DM,mg_m2_y,104.0888888888889,NA,5.655555555555556,82.74444444444444,23.755555555555556,NA,213,Ramirez_Pringle_1998_Sabalo,-84.01700000000001,10.433,Size-Freq method. Habitat-weighted. Tropical. Only 8 taxa with prod (20% of insect biomass),5,NA,NA,955635,7120883510,7120883470,7120054660,7120054660,97.4,97.4,237.3,446,753802062100,0,0,4,955635,33.7470016479492,12.039999961853,50.7410011291503,2401,1,2,4,8,13,14,0,0,0,0,0,94.9570007324218,166.772994995117,603.97802734375,934.184020996093,50,310,554,41,1854,38,65,257,18,115,249,236,239,262,243,246,257,262,257,250,251,248,246,244,240,239,4084,3932,263,195,168,228,357,416,462,406,352,390,426,420,1552,1511,120,120,148,145,143,131,132,135,132,127,108,111,1546,1499,120,120,145,143,143,131,132,135,132,127,108,111,263,260,62,61,52,36,11,35,60,69,71,67,62,67,74,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,71,0,0,0,0,0,0,29,0,0,0,0,0,0,0,81,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,7,4,7,4,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,60,67,2,2,73,60,1,1,0,0,0,0,49,52,1,470,8,205,29,27,41,43,31,31,49,59,100,99,100,99,98,98,99,100,100,100,100,100,100,100,10,0,0,379,698,8.27799987792968,16.4150009155273,34.7980003356933,36.7200012207031,1,0,596,600,168,135,81,74,105,93,55,14472,183411216,184974000,776,0.838899796575085,0.01950701347787,NA,NA,NA,NA,NA,no
NA,NA,NA,NA,127,DM,mg_m2_y,232.6277777777778,NA,7.722222222222222,64.31666666666666,201.39444444444445,NA,NA,Ramirez_Pringle_1998_Sabalo,-84.01700000000001,10.433,Benke model method. Mean Riffle + Pool,5,NA,NA,955635,7120883510,7120883470,7120054660,7120054660,97.4,97.4,237.3,446,753802062100,0,0,4,955635,33.7470016479492,12.039999961853,50.7410011291503,2401,1,2,4,8,13,14,0,0,0,0,0,94.9570007324218,166.772994995117,603.97802734375,934.184020996093,50,310,554,41,1854,38,65,257,18,115,249,236,239,262,243,246,257,262,257,250,251,248,246,244,240,239,4084,3932,263,195,168,228,357,416,462,406,352,390,426,420,1552,1511,120,120,148,145,143,131,132,135,132,127,108,111,1546,1499,120,120,145,143,143,131,132,135,132,127,108,111,263,260,62,61,52,36,11,35,60,69,71,67,62,67,74,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,71,0,0,0,0,0,0,29,0,0,0,0,0,0,0,81,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,7,4,7,4,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,60,67,2,2,73,60,1,1,0,0,0,0,49,52,1,470,8,205,29,27,41,43,31,31,49,59,100,99,100,99,98,98,99,100,100,100,100,100,100,100,10,0,0,379,698,8.27799987792968,16.4150009155273,34.7980003356933,36.7200012207031,1,0,596,600,168,135,81,74,105,93,55,14472,183411216,184974000,776,0.838899796575085,0.01950701347787,NA,NA,NA,NA,NA,no
NA,404.05555555555554,404.05555555555554,0,128,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,NA,Ramirez_Pringle_1998_Sabalo,-84.01700000000001,10.433,Total AISP combining both methods above.,NA,NA,NA,955635,7120883510,7120883470,7120054660,7120054660,97.4,97.4,237.3,446,753802062100,0,0,4,955635,33.7470016479492,12.039999961853,50.7410011291503,2401,1,2,4,8,13,14,0,0,0,0,0,94.9570007324218,166.772994995117,603.97802734375,934.184020996093,50,310,554,41,1854,38,65,257,18,115,249,236,239,262,243,246,257,262,257,250,251,248,246,244,240,239,4084,3932,263,195,168,228,357,416,462,406,352,390,426,420,1552,1511,120,120,148,145,143,131,132,135,132,127,108,111,1546,1499,120,120,145,143,143,131,132,135,132,127,108,111,263,260,62,61,52,36,11,35,60,69,71,67,62,67,74,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,71,0,0,0,0,0,0,29,0,0,0,0,0,0,0,81,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,7,4,7,4,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,60,67,2,2,73,60,1,1,0,0,0,0,49,52,1,470,8,205,29,27,41,43,31,31,49,59,100,99,100,99,98,98,99,100,100,100,100,100,100,100,10,0,0,379,698,8.27799987792968,16.4150009155273,34.7980003356933,36.7200012207031,1,0,596,600,168,135,81,74,105,93,55,14472,183411216,184974000,776,0.838899796575085,0.01950701347787,NA,86.60580433199475,12.830820823654019,8.660580433199475e-5,1.2830820823654019e-5,no
NA,45400,45400,0,129,DM,mg_m2_y,6671,1950,6010,NA,5440,NA,89,Robinson_Minshall_1998_BirchCreek,-112.88,44.11,Lists width as 8-12 m. otherSp is only Coleoptera. Only insects were considered in this study.,10,NA,Table 3,962655,7121028000,7120442870,7120073740,7120014930,51.7999999999999,846.299999999999,88.7999999999999,1265.4,782900603120,1,0,3,962655,4.21999979019165,0.444999992847443,13.3540000915527,105,0,0,0,0,0,0,0,0,0,0,0,13.7790002822875,136.841003417968,71.1529998779296,488.833007812499,453,1992,2309,1592,3177,104,118,229,8,45,33,16,-100,168,-100,-73,-33,28,81,126,168,157,106,49,-29,-87,302,356,22,19,20,24,41,42,24,26,25,17,20,24,936,849,10,18,39,75,119,149,184,157,99,56,21,10,265,312,3,6,15,28,43,49,49,34,20,11,4,2,34,44,-66,-56,44,-2,-45,-65,-65,-71,-87,-83,-74,-69,-11,50,24,34,95,95,80,44,9,1,0,0,0,0,4,14,37,12,0,0,0,33,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,2,0,0,57,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,20,72,0,0,0,0,0,0,0,0,7,0,0,0,5,36,53,0,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,2,2,45,51,0,0,0,0,0,2,0,1,8,394,6,122,14,15,33,35,54,50,20,26,32,40,37,40,42,41,38,35,29,23,21,22,24,28,1,39,64,2640,2909,0.001000000047497,0.028999999165535,0.00899999961257,0.023000000044703,0,0,0,0,52,41,23,26,23,26,240,41841,27539.837890625,1235138.25,884,0.809765907374944,0.009993481171556,NA,9731.096287653803,1441.6811188079284,0.009731096287653803,0.0014416811188079286,no
NA,74200,74200,0,130,DM,mg_m2_y,8770,2250,3730,NA,270,NA,90,Robinson_Minshall_1998_LittleLostRiver,-113.21000000000001,44,Lists width as 5-10 m. otherSp is only Coleoptera. Only insects were considered in this study.,7.5,NA,Table 3,962688,7121027710,7120441820,7120073740,7120014930,88.5,883,162.3,1457.29999999999,782900805320,1,0,3,962688,6.15500020980835,0.748000025749207,22.9750003814697,127,0,0,0,0,0,0,0,0,2,0,0,25.0610008239746,178.938995361328,141.675003051757,680.18798828125,505,2232,2315,1663,3535,142,126,313,8,45,20,15,-103,149,-103,-81,-45,12,64,109,149,140,92,38,-39,-95,348,351,27,22,25,27,42,45,29,30,28,19,24,28,876,854,10,17,36,68,110,140,173,148,94,52,19,9,303,307,4,7,16,31,48,56,56,40,24,13,5,3,42,43,-58,-57,54,12,-25,-55,-59,-67,-83,-79,-69,-61,9,59,29,35,98,98,86,55,26,5,0,0,0,0,9,25,47,12,0,0,0,39,0,0,0,0,7,0,0,48,5,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,2,0,0,46,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,42,58,0,0,0,0,0,0,0,0,17,0,0,0,3,21,57,2,0,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,49,3,2,36,46,2,1,0,0,3,2,0,4,8,394,6,122,15,15,36,35,50,50,26,26,39,40,45,49,51,50,47,43,36,29,27,27,30,35,6,54,72,4364,3627,0.006000000052154,0.03999999910593,0.037000000476837,0.028000000864267,0,0,0,0,0,0,10,13,11,14,240,41841,237688.109375,1554874.625,884,0.901737496356365,0.018267291995111,NA,15904.126531804233,2356.2277316200066,0.015904126531804234,0.0023562277316200066,no
28902.222222222223,NA,19511.30427147376,378.816746911726,131,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,91,Shieh_EtAl_2002_CacheLaPoudreRiver_Site1,-105.08,40.59,NA,NA,NA,Table 4,937225,7120526350,7120528280,7120047060,7120047060,3873.8,3873.8,91.2,3235.09999999999,742946830000,0,0,4,937225,3.77099990844726,1.03400003910064,13.5970001220703,57,1,0,1,0,10,2,26,8,333,268,2257,14.3050003051757,250.106994628906,92.5410003662109,760.892028808593,222,1533,2429,1488,1726,11,89,35,9,59,90,40,-26,217,-26,-2,32,80,132,185,217,205,155,97,26,-16,370,465,10,10,29,43,65,50,43,34,33,24,17,11,1142,918,25,35,64,99,141,173,191,165,116,73,36,24,319,393,7,10,19,31,47,55,52,39,26,17,8,6,32,54,-68,-46,-60,-73,-54,-56,-54,-71,-78,-79,-71,-67,-52,-53,7,26,39,31,12,2,0,0,0,0,0,0,0,5,39,4,0,0,0,48,0,0,0,0,0,0,0,9,25,0,0,3,0,0,0,0,0,14,0,0,0,71,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,33,4,11,5,0,0,35,12,0,0,0,0,11,14,11,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,71,22,5,11,29,17,2,0,0,0,2,0,20,8,402,7,143,20,12,39,32,42,56,21,50,28,46,29,29,30,31,33,32,28,24,23,23,25,26,8,65,12,132,875,102.484001159667,128.667999267578,1150.72802734375,40.9990005493164,77,3,6185,500,5244,314,357,47,360,55,240,55481,6043393536,7034837504,951,0.472339997550681,0.00971229122798,19511.30427147376,4182.078867035729,619.5832372577138,0.004182078867035729,6.195832372577137e-4,no
68547.77777777778,NA,46275.215070737766,898.4446242974441,132,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,92,Shieh_EtAl_2002_CacheLaPoudreRiver_Site2,-105.05,40.58,NA,NA,NA,Table 4,937225,7120526350,7120528280,7120047060,7120047060,3873.8,3873.8,91.2,3235.09999999999,742946830000,0,0,4,937225,3.77099990844726,1.03400003910064,13.5970001220703,57,1,0,1,0,10,2,26,8,333,268,2257,14.3050003051757,250.106994628906,92.5410003662109,760.892028808593,222,1533,2429,1488,1726,11,89,35,9,59,90,40,-26,217,-26,-2,32,80,132,185,217,205,155,97,26,-16,370,465,10,10,29,43,65,50,43,34,33,24,17,11,1142,918,25,35,64,99,141,173,191,165,116,73,36,24,319,393,7,10,19,31,47,55,52,39,26,17,8,6,32,54,-68,-46,-60,-73,-54,-56,-54,-71,-78,-79,-71,-67,-52,-53,7,26,39,31,12,2,0,0,0,0,0,0,0,5,39,4,0,0,0,48,0,0,0,0,0,0,0,9,25,0,0,3,0,0,0,0,0,14,0,0,0,71,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,33,4,11,5,0,0,35,12,0,0,0,0,11,14,11,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,71,22,5,11,29,17,2,0,0,0,2,0,20,8,402,7,143,20,12,39,32,42,56,21,50,28,46,29,29,30,31,33,32,28,24,23,23,25,26,8,65,12,132,875,102.484001159667,128.667999267578,1150.72802734375,40.9990005493164,77,3,6185,500,5244,314,357,47,360,55,240,55481,6043393536,7034837504,951,0.472339997550681,0.00971229122798,46275.215070737766,9918.691048132987,1469.4736527810296,0.009918691048132987,0.0014694736527810295,no
56598.88888888889,NA,38208.76242828702,741.8324723564667,133,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,93,Shieh_EtAl_2002_CacheLaPoudreRiver_Site3,-105.03,40.57,NA,NA,NA,Table 4,937225,7120526350,7120528280,7120047060,7120047060,3873.8,3873.8,91.2,3235.09999999999,742946830000,0,0,4,937225,3.77099990844726,1.03400003910064,13.5970001220703,57,1,0,1,0,10,2,26,8,333,268,2257,14.3050003051757,250.106994628906,92.5410003662109,760.892028808593,222,1533,2429,1488,1726,11,89,35,9,59,90,40,-26,217,-26,-2,32,80,132,185,217,205,155,97,26,-16,370,465,10,10,29,43,65,50,43,34,33,24,17,11,1142,918,25,35,64,99,141,173,191,165,116,73,36,24,319,393,7,10,19,31,47,55,52,39,26,17,8,6,32,54,-68,-46,-60,-73,-54,-56,-54,-71,-78,-79,-71,-67,-52,-53,7,26,39,31,12,2,0,0,0,0,0,0,0,5,39,4,0,0,0,48,0,0,0,0,0,0,0,9,25,0,0,3,0,0,0,0,0,14,0,0,0,71,0,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,33,4,11,5,0,0,35,12,0,0,0,0,11,14,11,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,71,22,5,11,29,17,2,0,0,0,2,0,20,8,402,7,143,20,12,39,32,42,56,21,50,28,46,29,29,30,31,33,32,28,24,23,23,25,26,8,65,12,132,875,102.484001159667,128.667999267578,1150.72802734375,40.9990005493164,77,3,6185,500,5244,314,357,47,360,55,240,55481,6043393536,7034837504,951,0.472339997550681,0.00971229122798,38208.76242828702,8189.716877131055,1213.322717310114,0.008189716877131055,0.001213322717310114,no
53777.77777777778,NA,36304.287511122944,704.8566258083783,134,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,97,Shieh_EtAl_2003_CacheLaPoudreRiver_Site4,-105,40.54,"Specific taxon production is available in Table 3 but only for ""first three dominant taxa"", and listed only by percentage of total production and thus can't be used. Data also available for Sites 1-3, but these correspond well with data from Shieh et al. 2002 also in this dataset, so not duplicated here. Data extracted from figure using WebPlot Digitizer (https://apps.automeris.io/wpd/).",NA,NA,Fig 1,937172,7120528280,7120529270,7120047060,7120047060,3863.09999999999,3863.09999999999,115.4,4105.39999999999,742946819000,0,0,4,937172,5.37900018692016,1.39300000667572,19.5330009460449,45,2,0,2,0,12,2,36,10,468,381,2248,19.7509994506835,342.397003173828,150.026992797851,1121.34802246093,187,1514,2292,1464,1616,8,76,37,9,59,92,48,-27,220,-27,-2,32,82,134,187,220,207,157,98,27,-18,361,445,10,9,28,42,63,51,43,34,33,23,16,11,1154,952,25,36,64,100,142,175,194,167,117,74,36,24,311,378,7,10,18,30,46,54,52,39,26,17,8,6,31,50,-69,-50,-61,-75,-57,-59,-55,-71,-78,-80,-72,-69,-55,-55,10,22,44,42,26,3,0,0,0,0,0,0,0,7,42,16,0,0,0,10,0,0,0,0,0,0,0,0,31,0,0,59,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,29,9,0,0,3,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,26,5,9,4,0,0,48,10,0,0,0,0,11,38,12,36,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,58,55,8,10,33,36,4,0,0,0,1,1,17,8,402,7,143,21,14,40,34,38,52,19,43,27,43,28,28,29,30,32,31,27,23,22,23,24,25,1,0,15,453,795,16.6709995269775,158.77000427246,145.427993774414,39.7519989013671,10,3,3713,600,1558,348,245,58,271,69,240,55481,1238937344,9066958848,951,0.553719169828495,0.012283135852464,36304.287511122944,7781.509194392176,1152.8459435365735,0.007781509194392177,0.0011528459435365735,no
58000,NA,39154.62413389706,760.1966088263915,135,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,98,Shieh_EtAl_2003_CacheLaPoudreRiver_Site5,-104.99000000000001,40.53,"Specific taxon production is available in Table 3 but only for ""first three dominant taxa"", and listed only by percentage of total production and thus can't be used. Data also available for Sites 1-3, but these correspond well with data from Shieh et al. 2002 also in this dataset, so not duplicated here. Data extracted from figure using WebPlot Digitizer (https://apps.automeris.io/wpd/).",NA,NA,Fig 1,937172,7120528280,7120529270,7120047060,7120047060,3863.09999999999,3863.09999999999,115.4,4105.39999999999,742946819000,0,0,4,937172,5.37900018692016,1.39300000667572,19.5330009460449,45,2,0,2,0,12,2,36,10,468,381,2248,19.7509994506835,342.397003173828,150.026992797851,1121.34802246093,187,1514,2292,1464,1616,8,76,37,9,59,92,48,-27,220,-27,-2,32,82,134,187,220,207,157,98,27,-18,361,445,10,9,28,42,63,51,43,34,33,23,16,11,1154,952,25,36,64,100,142,175,194,167,117,74,36,24,311,378,7,10,18,30,46,54,52,39,26,17,8,6,31,50,-69,-50,-61,-75,-57,-59,-55,-71,-78,-80,-72,-69,-55,-55,10,22,44,42,26,3,0,0,0,0,0,0,0,7,42,16,0,0,0,10,0,0,0,0,0,0,0,0,31,0,0,59,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,29,9,0,0,3,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,26,5,9,4,0,0,48,10,0,0,0,0,11,38,12,36,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,58,55,8,10,33,36,4,0,0,0,1,1,17,8,402,7,143,21,14,40,34,38,52,19,43,27,43,28,28,29,30,32,31,27,23,22,23,24,25,1,0,15,453,795,16.6709995269775,158.77000427246,145.427993774414,39.7519989013671,10,3,3713,600,1558,348,245,58,271,69,240,55481,1238937344,9066958848,951,0.553719169828495,0.012283135852464,39154.62413389706,8392.454131141974,1243.3586415828333,0.008392454131141975,0.0012433586415828333,no
35555.555555555555,NA,24002.834718097813,466.02090962537414,136,DM,mg_m2_y,NA,NA,NA,NA,NA,NA,99,Shieh_EtAl_2003_CacheLaPoudreRiver_Site6,-104.98,40.51,"Specific taxon production is available in Table 3 but only for ""first three dominant taxa"", and listed only by percentage of total production and thus can't be used. Data also available for Sites 1-3, but these correspond well with data from Shieh et al. 2002 also in this dataset, so not duplicated here. Data extracted from figure using WebPlot Digitizer (https://apps.automeris.io/wpd/).",NA,NA,Fig 1,937172,7120528280,7120529270,7120047060,7120047060,3863.09999999999,3863.09999999999,115.4,4105.39999999999,742946819000,0,0,4,937172,5.37900018692016,1.39300000667572,19.5330009460449,45,2,0,2,0,12,2,36,10,468,381,2248,19.7509994506835,342.397003173828,150.026992797851,1121.34802246093,187,1514,2292,1464,1616,8,76,37,9,59,92,48,-27,220,-27,-2,32,82,134,187,220,207,157,98,27,-18,361,445,10,9,28,42,63,51,43,34,33,23,16,11,1154,952,25,36,64,100,142,175,194,167,117,74,36,24,311,378,7,10,18,30,46,54,52,39,26,17,8,6,31,50,-69,-50,-61,-75,-57,-59,-55,-71,-78,-80,-72,-69,-55,-55,10,22,44,42,26,3,0,0,0,0,0,0,0,7,42,16,0,0,0,10,0,0,0,0,0,0,0,0,31,0,0,59,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,29,9,0,0,3,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,26,5,9,4,0,0,48,10,0,0,0,0,11,38,12,36,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,58,55,8,10,33,36,4,0,0,0,1,1,17,8,402,7,143,21,14,40,34,38,52,19,43,27,43,28,28,29,30,32,31,27,23,22,23,24,25,1,0,15,453,795,16.6709995269775,158.77000427246,145.427993774414,39.7519989013671,10,3,3713,600,1558,348,245,58,271,69,240,55481,1238937344,9066958848,951,0.553719169828495,0.012283135852464,24002.834718097813,5144.799467366728,762.2121940737675,0.005144799467366728,7.622121940737674e-4,no
